"Gene.Name","DMSO.Intensity","Slope","Bottom","Top","Inflection","EC50","EC50.Standard.Error","Correction.Factor","Apparent.Kd","R2","Target.Classification","uniqueIdentifier","Peptides.100nM","Peptides.10nM","Peptides.30nM","Peptides.3nM","Peptides.DMSO","Unique.peptides.100nM","Unique.peptides.10nM","Unique.peptides.30nM","Unique.peptides.3nM","Unique.peptides.DMSO","Quantile.Intensity","Quantile.Intensity.100nM","Quantile.Intensity.10nM","Quantile.Intensity.30nM","Quantile.Intensity.3nM","Quantile.Intensity.DMSO","Quantile.LFQ.intensity.100nM","Quantile.LFQ.intensity.10nM","Quantile.LFQ.intensity.30nM","Quantile.LFQ.intensity.3nM","Quantile.LFQ.intensity.DMSO","MS.MS.Count.100nM","MS.MS.Count.10nM","MS.MS.Count.30nM","MS.MS.Count.3nM","MS.MS.Count.DMSO","Normalized.Intensity.100nM","Normalized.Intensity.10nM","Normalized.Intensity.30nM","Normalized.Intensity.3nM","Normalized.Intensity.DMSO","Normalized.LFQ.intensity.100nM","Normalized.LFQ.intensity.10nM","Normalized.LFQ.intensity.30nM","Normalized.LFQ.intensity.3nM","Normalized.LFQ.intensity.DMSO","Peptides.1000nM","Unique.peptides.1000nM","Quantile.Intensity.1000nM","Quantile.LFQ.intensity.1000nM","MS.MS.Count.1000nM","Normalized.Intensity.1000nM","Normalized.LFQ.intensity.1000nM","Peptides.30000nM","Unique.peptides.30000nM","Quantile.Intensity.30000nM","Quantile.LFQ.intensity.30000nM","MS.MS.Count.30000nM","Normalized.Intensity.30000nM","Normalized.LFQ.intensity.30000nM","Peptides.3000nM","Unique.peptides.3000nM","Quantile.Intensity.3000nM","Quantile.LFQ.intensity.3000nM","MS.MS.Count.3000nM","Normalized.Intensity.3000nM","Normalized.LFQ.intensity.3000nM","Peptides.300nM","Unique.peptides.300nM","Quantile.Intensity.300nM","Quantile.LFQ.intensity.300nM","MS.MS.Count.300nM","Normalized.Intensity.300nM","Normalized.LFQ.intensity.300nM","Peptides.1nM","Unique.peptides.1nM","Quantile.Intensity.1nM","Quantile.LFQ.intensity.1nM","MS.MS.Count.1nM","Normalized.Intensity.1nM","Normalized.LFQ.intensity.1nM","Peptides.0.3nM","Unique.peptides.0.3nM","Quantile.Intensity.0.3nM","Quantile.LFQ.intensity.0.3nM","MS.MS.Count.0.3nM","Normalized.Intensity.0.3nM","Normalized.LFQ.intensity.0.3nM","kinase","directBinder","coenriched"
"STRADA",17883000,0.451073889624926,0.695294877266948,1.00196246344863,537.687327765666,537.687327765666,2978.98018301832,1.02004971772414,537.687327765666,0.397469428033512,FALSE,"Dasatinib_STRADA",5,9,5,7,8,5,9,5,7,8,0.574349475739726,0.620134753376911,0.792173248188152,0.739867472171669,0.739443900022614,0.722743311688079,0.724254530965637,0.738704443559011,0.755485797769426,0.756415502740655,0.743848332453883,6,10,6,4,5,0.408460549124867,1.54358888329699,0.939942962590169,0.955208857574232,1,0.783358732093874,0.883572081682414,1.0215787869552,1.01853093569034,1,8,8,0.748392759070008,0.748035594418898,6,1.15730022926802,1.01566595550137,7,7,0.650405803656361,0.716915605044098,8,0.556578873790751,0.774215178299299,4,4,0.604241823801165,0.689903906555676,3,0.401520997595482,0.618165193538555,8,8,0.72345046180133,0.734815117936127,6,0.882234524408656,0.887229503200244,NA,NA,0.865485331122143,0.865485331122143,NA,NA,NA,NA,NA,0.865050990189638,0.865050990189638,NA,NA,NA,TRUE,TRUE,FALSE
"STT3A",90452000,0.408638783814613,0.759892702076887,0.9979507229278,1.33203769749926,1.33203769749926,5.91716063944883,1.07750926156976,1.33203769749926,0.514948664363173,FALSE,"Dasatinib_STT3A",13,13,14,13,15,12,12,13,12,14,0.893783899232904,0.825524170534455,0.894693861434474,0.881126989084043,0.87493852819447,0.886888288230079,0.875001346097931,0.883548170563171,0.892087815839445,0.884863756941378,0.895648693567088,12,14,14,12,14,0.429808075001106,0.9885464113563,0.806339273869013,0.735705125370362,1,0.73697714292763,0.825037930651667,0.928863067263689,0.828208069669047,1,14,13,0.86565583686011,0.875044421231733,15,0.762271702118251,0.793928628699009,15,14,0.898238585986941,0.882011824124229,21,1.18283730597444,0.856566628427636,12,11,0.862678268236037,0.860668095325271,12,0.713748728607438,0.654405506420457,15,14,0.850879271168736,0.874258300039845,12,0.593298102861186,0.764065179045011,NA,NA,0.866170943668494,0.866170943668494,NA,NA,NA,NA,NA,0.865736602735989,0.865736602735989,NA,NA,NA,FALSE,FALSE,FALSE
"STT3B",4422000,4.82856419992068,-0.00116021249361731,0.88433481611487,12.5929023564352,12.5929023564352,3.19039914110053,1.32775511759997,12.5929023564352,0.980286194840902,FALSE,"Dasatinib_STT3B",2,5,3,4,4,1,4,2,3,3,0.483288642882014,0.337906476705327,0.59866538877103,0.463075636345362,0.482326631560433,0.499099011784639,1.7947972417556e-06,0.562640218534512,1.7947972417556e-06,0.577899584683918,0.581785320712319,0,1,1,1,2,0.259882406151063,1.44862053369516,0.582383536861149,0.69554500226142,1,0,0.666539779215836,0,0.766992344457133,1,3,2,0.498287763431365,1.7947972417556e-06,0,0.826345545002261,0,4,3,0.516646744417283,1.7947972417556e-06,0,0.961239258254184,0,2,1,0.479257528277031,1.7947972417556e-06,0,0.743080054274084,0,4,3,0.501972482168689,1.7947972417556e-06,1,0.787381275440977,0,NA,NA,0.86660707939824,0.86660707939824,NA,NA,NA,NA,NA,0.866174533262977,0.866174533262977,NA,NA,NA,FALSE,FALSE,FALSE
"STX10",7638100,-3.4116563533083,0.406584511130515,84.6391911356803,138561.594853767,138561.594853767,828425.843644544,0.547834174860484,75908.7769840661,0.114922565442599,FALSE,"Dasatinib_STX10",1,1,0,1,1,1,1,0,1,1,0.204831235215358,0.505423877264585,0.500166916143483,1.7947972417556e-06,0.402784807400308,0.594404540119103,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.62919130025881,0,0,0,0,0,0.457155575339417,0.453162435684267,0,0.244223039761197,1,0,0,0,0,1,1,1,0.629952294289314,1.7947972417556e-06,0,1.11674369280318,0,1,1,0.586591787725741,1.7947972417556e-06,0,0.858708317513518,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,NA,NA,0.867025267155569,0.867025267155569,NA,NA,NA,NA,NA,0.866594515817548,0.866594515817548,NA,NA,NA,FALSE,FALSE,FALSE
"STXBP1",4641100,5.7431293659903,1.02118848470291,1.34448461813491,18.5374220164286,18.5374220164286,32.7663197499807,1.03747438753628,18.5374220164286,0.253899247670318,FALSE,"Dasatinib_STXBP1",1,1,1,1,1,1,1,1,1,1,0.356606469167178,0.489803756869586,0.599412024423601,0.559380866743484,0.627558034768812,0.50767814260023,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,1,1,1,0.68223050569908,1.3865247462886,1.01559975005925,1.64090409601172,1,NA,NA,NA,NA,NA,1,1,0.550435597290574,1.7947972417556e-06,3,1.09286591540799,NA,1,1,0.597161348682439,1.7947972417556e-06,1,1.51270173019327,NA,1,1,0.519798408373806,1.7947972417556e-06,2,0.909655038676176,NA,1,1,0.536482843533166,1.7947972417556e-06,1,0.930296696903751,NA,NA,NA,0.867780876794349,0.867780876794349,NA,NA,NA,NA,NA,0.867350125456327,0.867350125456327,NA,NA,NA,FALSE,FALSE,FALSE
"SUCLA2",5179500,-15.9529016030036,0.696091014312907,1.60790736116748,1818.48788545731,1818.48788545731,9269.24177678678,1.05959745822019,1818.48788545731,0.604903633083899,FALSE,"Dasatinib_SUCLA2",5,4,1,1,4,5,4,1,1,4,0.446224285042519,0.537484340394066,0.594456589239114,0.364386915210189,0.333532555827168,0.52757167522785,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.824944492711652,1.20426682112173,0.258943913505165,0.227106863596872,1,NA,NA,NA,NA,NA,3,3,0.479889296906129,1.7947972417556e-06,0,0.627724683849792,NA,5,5,0.606126360905009,0.620161675335537,2,1.43426971715417,Inf,6,6,0.641896669933198,0.614540370374359,3,1.78123370981755,Inf,3,3,0.515237828582505,1.7947972417556e-06,1,0.72966502558162,NA,NA,NA,0.86878416845249,0.86878416845249,NA,NA,NA,NA,NA,0.868358801506194,0.868358801506194,NA,NA,NA,FALSE,TRUE,TRUE
"SUCLG1",4069600,-9.34650889170984,0.633047181176994,1.56867179886783,2817.57180530951,2817.57180530951,1167.4858181958,1.63300284617128,2817.57180530951,0.739423860100946,FALSE,"Dasatinib_SUCLG1",1,1,1,1,2,1,1,1,1,2,0.245833378203264,0.411401628957977,0.426468951802515,0.466177045979116,0.512638962176443,0.484040662926309,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1,1,0,0,0,0.469554747395321,0.535531747591901,0.645370552388441,0.909622567328484,1,NA,NA,NA,NA,NA,1,1,0.350568771245912,1.7947972417556e-06,0,0.34111460585807,NA,2,2,0.582381193396582,1.7947972417556e-06,1,1.56863082366817,NA,2,2,0.548324915734269,0.574311784997649,1,1.23432278356595,Inf,1,1,0.427014570164009,1.7947972417556e-06,1,0.530297817967368,NA,NA,NA,0.869114411144973,0.869114411144973,NA,NA,NA,NA,NA,0.86869263379316,0.86869263379316,NA,NA,NA,FALSE,FALSE,FALSE
"SUGT1",4768800,-10.6631314447442,0.332742608297154,2.89848852824208,3049.92186829745,3049.92186829745,854.50369218752,1.4441346697033,3049.92186829745,0.852556190340483,FALSE,"Dasatinib_SUGT1",0,1,0,0,3,0,1,0,0,3,0.352708169558085,1.7947972417556e-06,0.488633549067962,1.7947972417556e-06,1.7947972417556e-06,0.512719728052322,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0,0.675431974500923,0,0,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,4,4,0.697023867213721,0.64728644605019,1,2.89863277973494,Inf,3,3,0.603934913472825,0.662014552216036,2,1.50291477939943,Inf,3,3,0.484110660018738,1.7947972417556e-06,0,0.651987921489683,NA,NA,NA,0.869708489031994,0.869708489031994,NA,NA,NA,NA,NA,0.869286711680181,0.869286711680181,NA,NA,NA,FALSE,FALSE,FALSE
"SUMO2",8204200,-0.0576697506730402,0.994180024308584,2.57716370261369,10275797.7040795,10275797.7040795,10,1.4175726252005,10275797.7040795,0.104136774238269,FALSE,"Dasatinib_SUMO2",2,2,2,2,2,1,1,1,1,1,0.636253827405118,0.650448878790163,0.702000839965109,0.614879587053051,0.620473970055603,0.606255586306415,0.785279431982569,0.699874005233629,0.675375022883665,0.682132434498875,0.644522458297886,3,3,1,2,3,1.09177006898905,1.59308646790668,0.823114989883231,0.884924794617391,1,2.95606879866739,1.37901402678442,1.11700003966103,1.16892954878968,1,3,2,0.630688161158434,0.69002056837639,1,1.04506228517101,1.33869197921762,2,1,0.740055925882053,0.698273046093983,2,2.34782184734648,1.44009201359051,3,2,0.814279765814856,0.726040354221184,3,4.54974281465591,1.81369891989794,2,1,0.631546074239993,0.674771971010435,2,0.978060018039541,1.15819462989648,NA,NA,0.870252312596246,0.870252312596246,NA,NA,NA,NA,NA,0.869830535244433,0.869830535244433,NA,NA,NA,FALSE,FALSE,TRUE
"SUN2",17584000,-5.59889117171812,0.954419686377163,1.29516383869651,11392.0291587244,11392.0291587244,117021.179209191,1.26039257154187,11392.0291587244,0.575957546024763,FALSE,"Dasatinib_SUN2",6,5,5,7,7,6,5,5,7,7,0.571513696097752,0.634744402924802,0.703671796197184,0.631355825732367,0.733185442040613,0.720562633039346,0.701232666745638,0.692581744040376,0.6693588625293,0.70232928786035,0.677550317140673,2,2,1,4,2,0.458041401273885,0.752217925386715,0.428480436760692,0.923964968152866,1,1.087887207986,1.00996192240403,0.827374704126788,1.07718431614696,1,5,5,0.661075873258598,0.672338225950614,1,0.601455868971792,0.901728928681692,8,8,0.730922202718759,0.715718475283847,4,1.01939262966333,1.29371205104456,6,6,0.66990089129631,0.672072595958835,2,0.63557779799818,0.901656889986621,3,3,0.45247197424107,0.664751618009713,1,0.144585987261146,0.829741689821962,NA,NA,0.870830237308091,0.870830237308091,NA,NA,NA,NA,NA,0.870412049550762,0.870412049550762,NA,NA,NA,FALSE,FALSE,FALSE
"SURF4",111600000,-7.14920160101273,0.754227760178716,0.8937721552675,328.202201090382,328.202201090382,326.254421865023,1.01404984231031,328.202201090382,0.2386208404934,FALSE,"Dasatinib_SURF4",6,6,7,6,7,6,6,7,6,7,0.924643643007649,0.899798264790027,0.955462106445835,0.948571879834735,0.889083325256746,0.90131486845931,0.926896113546053,0.928507841469149,0.940795023386208,0.934739377492525,0.949174931707965,10,11,12,10,13,0.892437275985663,2.76881720430108,2.30609318996416,0.727894265232975,1,0.610262839743877,0.627457126225765,0.821564500962701,0.711816594277527,1,7,7,0.930758517210311,0.940845277708977,14,1.82715053763441,0.938163256168003,8,8,0.960553946220695,0.941401664853921,10,4.24327956989247,0.942372274213048,5,5,0.93081954031653,0.934042996162723,12,1.7826164874552,0.800788071463753,6,6,0.910622686955055,0.936731602430873,13,1.13781362007168,0.802355259033717,NA,NA,0.871700713970343,0.871700713970343,NA,NA,NA,NA,NA,0.871284321010255,0.871284321010255,NA,NA,NA,FALSE,FALSE,FALSE
"SYK",1.221e+09,2.95178573761478,0.368713371739551,0.985226639991808,2927.39184316364,2927.39184316364,497.721054597956,0.838520901190685,2454.67924646784,0.943171258776035,TRUE,"Dasatinib_SYK",40,41,43,40,38,40,41,43,40,38,0.972932662797084,0.977701439068428,0.987786404769853,0.98588212489635,0.986081347390185,0.985232408294835,0.985313174170714,0.985580598959735,0.987863581051249,0.986630555346163,0.986889006148975,97,109,94,94,84,0.616044226044226,1.13923013923014,0.980671580671581,1.004095004095,1,0.913356356169498,0.92004853462759,1.09940265073735,0.998039947731939,1,39,39,0.976696352613045,0.980066981833062,96,0.841195741195741,0.960985626283368,33,33,0.964457630221514,0.961311350656716,56,0.456076986076986,0.369367183124883,36,36,0.975353844276212,0.973716989191731,74,0.781580671580672,0.665773753966772,41,41,0.979510594688118,0.983416073486178,93,0.808018018018018,0.979186111629643,NA,NA,0.872691442047792,0.872691442047792,NA,NA,NA,NA,NA,0.872278638682188,0.872278638682188,NA,NA,NA,TRUE,TRUE,FALSE
"SYMPK",4549400,31.1640710608525,0.138321071373247,1.00708102191953,29.6882141826046,29.6882141826046,6.73864617402008,1.13865016615103,29.6882141826046,0.943840550065778,FALSE,"Dasatinib_SYMPK",0,4,2,2,2,0,4,2,2,2,0.294838522092159,1.7947972417556e-06,0.571319857995642,0.444503074487675,0.517267744262931,0.5042123891264,1.7947972417556e-06,0.586532559416763,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0,1.18358464852508,0.502637710467314,0.8376489207368,1,NA,Inf,NA,NA,NA,1,1,0.268194757038297,1.7947972417556e-06,0,0.161003648832813,NA,1,1,0.273143013033818,1.7947972417556e-06,0,0.183916560425551,NA,1,1,0.273694015787037,1.7947972417556e-06,0,0.17591770343342,NA,1,1,0.28546429609847,1.7947972417556e-06,0,0.172440321800677,NA,NA,NA,0.87299655757889,0.87299655757889,NA,NA,NA,NA,NA,0.872583754213286,0.872583754213286,NA,NA,NA,FALSE,FALSE,FALSE
"SYNCRIP",8526900,-0.773275933650644,0.0321895502344931,1.12402984356635,982.748391693291,982.748391693291,3261.77224581958,1.35156167284277,982.748391693291,0.223810661249969,FALSE,"Dasatinib_SYNCRIP",4,4,3,3,4,2,1,0,1,1,0.797257908774046,0.568826884626844,0.615493407709731,0.506626391416562,0.533112214313149,0.612750957524329,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.617586141293618,0,0,1,3,1,0.613810411755738,0.838077144096917,0.396580234317278,0.492136649896211,1,0,0,0,0,1,1,0,0.251495963501003,1.7947972417556e-06,0,0.0738216702435821,0,5,2,0.654975357433871,0.628523635684877,2,1.20501002709074,1.00491043305497,6,2,0.652789294393412,0.639595739869267,1,1.16355299112221,1.09250674376908,2,1,0.495182764203128,0.624445856351608,1,0.390986173169616,0.929364066613901,NA,NA,0.873272956354121,0.873272956354121,NA,NA,NA,NA,NA,0.872861947785759,0.872861947785759,NA,NA,NA,FALSE,FALSE,FALSE
"SYNGR2",6145200,-3.22472241478331,0.815459702626022,1.03202935583859,7371.34834543352,7371.34834543352,NA,1.1632352011464,7371.34834543352,0.417095417872699,FALSE,"Dasatinib_SYNGR2",4,3,4,4,2,4,3,4,4,2,0.601242717610192,0.654724085820025,0.70998589289368,0.706661928401948,0.707658040871123,0.557928875774904,0.709334381494923,0.6986176471644,0.703223096886745,0.712295796943819,0.720926976879422,2,3,1,2,2,1.50074855171516,2.2568834212068,2.10082666145935,2.17112543123088,1,0.832242887598324,0.759244284349041,0.782474454164523,0.835992060574873,1,4,4,0.674389679197941,0.679820735651493,1,1.89399856798802,0.68451812100272,4,4,0.710378953489624,0.728784599203828,4,2.48600533749919,1.02947879144306,4,4,0.727707720858775,0.703696923358568,5,2.80283798737226,0.835330441814306,4,4,0.686400462339769,0.701799822674033,2,1.93077523921109,0.805778137175623,NA,NA,0.874488034086789,0.874488034086789,NA,NA,NA,NA,NA,0.874078820315669,0.874078820315669,NA,NA,NA,FALSE,FALSE,FALSE
"TAGLN2",20847000,-8.96297900762799,0.998699548444235,2.77206939557131,1155.6007544716,1155.6007544716,567.993907301825,1.61031802120141,1155.6007544716,0.812890994322545,FALSE,"Dasatinib_TAGLN2",7,7,8,8,6,7,7,8,8,6,0.833464353531981,0.756092439237139,0.821209477965274,0.825644421949652,0.828411999296439,0.742633254721214,0.813755685020263,0.842594487100792,0.792230681699888,0.834135607700398,0.830088339920239,3,10,4,5,3,0.964071569050703,1.75056363025855,1.79210437952703,1.84841943684943,1,0.809531612727024,1.09556192817151,0.64640174791752,0.983422094769903,1,7,7,0.838014164539832,0.856197255396058,4,2.36456084808366,1.37697664891438,9,9,0.919316684794119,0.891572709031061,10,7.4629443085336,2.17757749556193,11,11,0.925417200618846,0.916357064142464,14,8.45205545162374,3.36637989894852,8,8,0.844452102246009,0.862927745052641,4,2.39075166690651,1.45694387546088,NA,NA,0.876225397816809,0.876225397816809,NA,NA,NA,NA,NA,0.87581797884293,0.87581797884293,NA,NA,NA,FALSE,FALSE,FALSE
"TALDO1",23599000,-9.81101826882199,1.18969714854863,2.59403639584613,1341.53246461744,1341.53246461744,1090.72555761792,1.70174920222196,1341.53246461744,0.851179604814996,FALSE,"Dasatinib_TALDO1",10,11,9,8,9,10,11,9,8,9,0.80248615313928,0.75398714207256,0.861922658597258,0.758989241985333,0.737051435299354,0.758154661267917,0.823957312542402,0.839929213196785,0.790333581015353,0.79367369868226,0.791401485374197,7,12,6,7,7,0.835925251069961,2.43014534514174,0.837747362176363,0.71024195940506,1,1.31789271570863,1.5586223448938,0.929277171086843,0.948237929517181,1,9,9,0.766493289253113,0.814450271552823,7,1.0251281833976,1.26309052362094,16,16,0.897911932888942,0.868010610841293,16,4.50739438111784,2.29737189487579,13,13,0.901919715129782,0.883715086706655,14,4.81122081444129,2.89027561102444,11,11,0.781205242243784,0.825238797773016,7,1.10047035891351,1.38505540221609,NA,NA,0.876783579758995,0.876783579758995,NA,NA,NA,NA,NA,0.876377955582358,0.876377955582358,NA,NA,NA,FALSE,FALSE,FALSE
"TANK",218680000,3.68631014575617,1.12223428362477,1.01912415163228,24.4149785016667,24.4149785016667,43.7384486365066,0.636180188196328,15.5323256179996,0.158573807616749,FALSE,"Dasatinib_TANK",25,20,22,21,17,25,20,22,21,17,0.938684341829903,0.932361271147198,0.952116604387202,0.946676573947441,0.945698409450684,0.937953859352509,0.956492320062603,0.9465114526012,0.949392102174217,0.948733411586493,0.946532990168101,44,36,39,39,37,0.825406987378818,1.28726906895921,1.11930674958844,1.08436985549662,1,1.32817663681211,1.00435844628574,1.08779156089851,1.05574979644619,1,21,21,0.944576661174587,0.945976603023156,39,1.31022498628132,1.15364720532593,20,20,0.943085184666688,0.939718145041155,30,1.2247119078105,0.967191915321615,17,17,0.938804593245101,0.938788440069925,32,1.09721968172672,0.959480818046841,21,21,0.942196760032019,0.950357703090282,41,1.12049570148162,1.20523013554289,NA,NA,0.877271764608752,0.877271764608752,NA,NA,NA,NA,NA,0.876867935229357,0.876867935229357,NA,NA,NA,FALSE,FALSE,TRUE
"TAOK1",42291000,-6.35745105231188,0.997325451268388,1.27846400003474,10549.4012862699,10549.4012862699,88408.343711253,0.664809269255892,7013.33976021225,0.492989388953284,FALSE,"Dasatinib_TAOK1",12,9,11,10,10,5,5,6,5,6,0.727890790177434,0.774806790076925,0.840647132093487,0.83610091068012,0.840280993456169,0.822236101987558,0.826150554771827,0.828196623627429,0.839861010901598,0.845676153964887,0.833338717725059,8,9,10,7,8,0.559953654441843,1.05883048402733,0.989454020950084,1.03598874465016,1,0.890358170348668,0.905244542983081,1.02430912978066,1.08335312904162,1,10,5,0.82648079746431,0.842703969732539,9,1.02712160979878,1.13392456515427,11,5,0.863970522250101,0.854321692278423,11,1.56153791586862,1.27814289861958,10,5,0.827315378181727,0.818266010488795,7,1.00995483672649,0.861403647689181,11,6,0.82109281614456,0.8402307391334,7,0.908845853727744,1.08005384432655,NA,NA,0.877887380062674,0.877887380062674,NA,NA,NA,NA,NA,0.877487140277763,0.877487140277763,NA,NA,NA,TRUE,TRUE,FALSE
"TAOK2",87822000,0.131583915572355,0.639986145781782,0.996334563912931,4671.6804510244,4671.6804510244,88011.4856215768,0.589613570740315,2754.48619208622,0.172670318089172,FALSE,"Dasatinib_TAOK2",13,10,13,12,11,8,7,9,8,8,0.842016562388947,0.86716885093491,0.896813516976987,0.901266408933783,0.893870049500508,0.884774017079291,0.882114127567009,0.879425521298859,0.901851512834595,0.890445576363238,0.897816808635128,17,8,10,12,14,0.716483341304001,1.05131971487782,1.12205369952859,0.994944319191091,1,0.785220474979403,0.755202922950174,1.042280092178,0.867452328927416,1,11,7,0.877874816481982,0.894395925092342,11,0.926829268292683,1.01263268498287,11,6,0.895121023178012,0.879563720686474,7,1.16200951925486,0.799500901481773,10,6,0.858756636262801,0.860610661813535,9,0.699038965179568,0.632983486764337,11,7,0.876453337066512,0.890835047364699,11,0.84951378925554,0.929302336688517,NA,NA,0.878337874170355,0.878337874170355,NA,NA,NA,NA,NA,0.877939429182685,0.877939429182685,NA,NA,NA,TRUE,TRUE,FALSE
"TAOK3",498750000,-7.88568946551988,0.944247355899636,1.33825419535732,7618.84804433369,7618.84804433369,45859.5338123806,0.773651932627561,5894.33651389447,0.606376128064824,FALSE,"Dasatinib_TAOK3",23,23,19,21,19,17,20,15,17,16,0.946825542118507,0.959082212482456,0.971234784606383,0.967971843220871,0.968214140848508,0.966921886834444,0.974307477484269,0.966991883926873,0.97291830441915,0.969955094173011,0.968050814299509,27,27,27,29,26,0.714045112781955,1.09034586466165,0.954726817042607,0.972290726817043,1,1.30579388560158,0.969649901380671,1.2331607495069,1.08727810650888,1,23,19,0.961932350502364,0.967259308715894,32,1.01022556390977,1.23991617357002,22,17,0.968424132125794,0.961103154176673,29,1.33830576441103,0.967603550295858,24,20,0.958129175147084,0.960229087919938,23,0.861874686716792,0.953525641025641,23,19,0.963755864499987,0.969746897692968,34,0.950636591478697,1.21146449704142,NA,NA,0.878851186181497,0.878851186181497,NA,NA,NA,NA,NA,0.878454535991069,0.878454535991069,NA,NA,NA,TRUE,TRUE,FALSE
"TAP1",338800,24.90706078232,0.347910011599491,3.25837013918146,17.6266810625584,17.6266810625584,448.841855278014,1.3973689802122,17.6266810625584,0.639376592534008,FALSE,"Dasatinib_TAP1",0,1,0,1,1,0,1,0,1,1,0.0633132675001705,1.7947972417556e-06,0.382783586938184,1.7947972417556e-06,0.352133834440723,0.0837488288947998,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0,4.83323494687131,0,3.94185360094451,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,1,1,0.206573983337102,1.7947972417556e-06,0,1.18813459268005,NA,1,1,0.197971520157368,1.7947972417556e-06,0,0.905489964580874,NA,NA,NA,0.878953489624277,0.878953489624277,NA,NA,NA,NA,NA,0.878556839433849,0.878556839433849,NA,NA,NA,FALSE,TRUE,FALSE
"TAP2",1894300,-4.52210778034138,0.338847448258593,22.7788679366319,60876.2496201303,60876.2496201303,1238590.37040411,1.00572814316177,60876.2496201303,0.447962958971405,FALSE,"Dasatinib_TAP2",0,1,1,1,2,0,0,0,0,1,0.190036721551566,1.7947972417556e-06,0.313857988463043,0.252601558601925,0.279735303302786,0.344746448993657,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0,0.532069893892203,0.286749722852769,0.411407907934329,1,NA,NA,NA,NA,NA,1,0,0.293828051245051,1.7947972417556e-06,0,0.478963205405691,NA,2,1,0.417977766051769,1.7947972417556e-06,0,1.21775853877422,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.879348345017463,0.879348345017463,NA,NA,NA,NA,NA,0.878951694827035,0.878951694827035,NA,NA,NA,FALSE,FALSE,FALSE
"TARBP1",571770,-0.160215819723402,0.0327017946736085,11.5997327431495,5594002105229.62,5594002105229.62,10,1.00091976086217,5594002105229.62,-0.274415316041643,FALSE,"Dasatinib_TARBP1",0,2,1,0,1,0,2,1,0,1,0.326137991191135,1.7947972417556e-06,0.231401413582308,0.232690078001888,1.7947972417556e-06,0.144703732819303,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,1,0,0,0,0,0.848033300103188,0.769050492330832,0,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,1,1,0.226320342590898,1.7947972417556e-06,0,0.94719904856848,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.879683972101672,0.879683972101672,NA,NA,NA,NA,NA,0.879287321911244,0.879287321911244,NA,NA,NA,FALSE,FALSE,FALSE
"TARDBP",9750300,-8.75631991187677,0.982624096453781,1.20154389048615,622.226519756016,622.226519756016,829.946677735967,1.16945712866148,622.226519756016,0.525989260344081,FALSE,"Dasatinib_TARDBP",3,4,5,4,5,3,4,5,4,5,0.554073651299613,0.582707846494582,0.682534469081028,0.583630372276844,0.63683893130593,0.634281345236429,0.669177588007883,0.667777646159313,0.656183255977572,0.693174027130155,0.653361834713532,3,3,4,4,4,0.584833287180907,1.16293857624894,0.564546731895429,0.829769340430551,1,1.00286876630683,0.9874491474076,0.889626689418951,1.19778412533541,1,5,5,0.631960672402839,0.686429179095638,6,0.887182958473073,1.21687625972227,4,4,0.698655337906477,0.686669681926033,4,1.4352378901162,1.22389979102521,5,5,0.704172544627633,0.680707365488921,7,1.47062141677692,1.16102187434309,4,4,0.603028540865738,0.641078242390957,5,0.6805944432479,0.817845704888032,NA,NA,0.88044855572666,0.88044855572666,NA,NA,NA,NA,NA,0.880053700333473,0.880053700333473,NA,NA,NA,FALSE,FALSE,FALSE
